"client_account_id","date","event_name","manager_id","manager_nickname"
1446,"2022-05-31",first_touch,1.0,Justin Beiber
1447,"2022-01-14",first_touch,3.0,Joe Biden
1448,"2022-03-27",first_touch,3.0,Joe Biden
1449,"2021-11-22",first_touch,3.0,Joe Biden
1450,"2022-04-11",first_touch,2.0,Kylie Jenner
1451,"2022-04-18",first_touch,1.0,Justin Beiber
1452,"2021-07-10",first_touch,3.0,Joe Biden
1453,"2022-03-21",first_touch,1.0,Justin Beiber
1454,"2021-06-20",first_touch,3.0,Joe Biden
1455,"2021-11-05",first_touch,2.0,Kylie Jenner
1456,"2021-12-02",first_touch,3.0,Joe Biden
1456,"2022-04-23",deal,2.0,Kylie Jenner
1457,"2022-05-25",first_touch,3.0,Joe Biden
1458,"2021-11-16",first_touch,3.0,Joe Biden
1459,"2022-01-16",first_touch,2.0,Kylie Jenner
1460,"2022-01-14",first_touch,2.0,Kylie Jenner
1461,"2021-07-30",first_touch,3.0,Joe Biden
1462,"2022-04-03",first_touch,3.0,Joe Biden
1463,"2021-10-23",first_touch,2.0,Kylie Jenner
1464,"2021-06-18",first_touch,3.0,Joe Biden
1465,"2022-04-07",first_touch,1.0,Justin Beiber
1466,"2022-03-08",first_touch,1.0,Justin Beiber
1467,"2022-03-18",first_touch,1.0,Justin Beiber
1468,"2022-04-13",first_touch,1.0,Justin Beiber
1469,"2021-10-22",first_touch,2.0,Kylie Jenner
1470,"2022-01-28",first_touch,1.0,Justin Beiber
1471,"2022-02-18",first_touch,1.0,Justin Beiber
1472,"2022-03-19",first_touch,1.0,Justin Beiber
1472,"2022-03-22",deal,3.0,Joe Biden
1473,"2022-05-02",first_touch,3.0,Joe Biden
1474,"2022-03-18",first_touch,1.0,Justin Beiber
1475,"2022-04-22",first_touch,3.0,Joe Biden
1476,"2021-06-13",first_touch,3.0,Joe Biden
1477,"2022-01-26",first_touch,3.0,Joe Biden
1478,"2021-10-13",first_touch,3.0,Joe Biden
1479,"2022-05-09",first_touch,3.0,Joe Biden
1480,"2022-03-17",first_touch,1.0,Justin Beiber
1481,"2022-04-28",first_touch,3.0,Joe Biden
1482,"2022-04-15",first_touch,3.0,Joe Biden
1483,"2022-05-20",first_touch,2.0,Kylie Jenner
1484,"2022-03-01",first_touch,1.0,Justin Beiber
1485,"2021-11-19",first_touch,2.0,Kylie Jenner
1486,"2022-05-13",first_touch,2.0,Kylie Jenner
1487,"2021-12-07",first_touch,2.0,Kylie Jenner
1488,"2022-05-28",first_touch,1.0,Justin Beiber
1489,"2022-04-17",first_touch,1.0,Justin Beiber
1490,"2022-01-04",first_touch,2.0,Kylie Jenner
1491,"2021-10-17",first_touch,2.0,Kylie Jenner
1492,"2022-01-30",first_touch,2.0,Kylie Jenner
1493,"2022-02-06",first_touch,3.0,Joe Biden
1494,"2022-04-28",first_touch,1.0,Justin Beiber
1495,"2022-05-28",first_touch,2.0,Kylie Jenner
1495,"2021-11-26",deal,3.0,Joe Biden
1496,"2021-07-02",first_touch,3.0,Joe Biden
1497,"2022-02-10",first_touch,1.0,Justin Beiber
1498,"2022-01-25",first_touch,2.0,Kylie Jenner
1499,"2022-04-25",first_touch,1.0,Justin Beiber
1500,"2021-11-01",first_touch,3.0,Joe Biden
1501,"2022-04-11",first_touch,1.0,Justin Beiber
1502,"2022-02-20",first_touch,3.0,Joe Biden
1503,"2021-12-03",first_touch,3.0,Joe Biden
1504,"2021-09-04",first_touch,3.0,Joe Biden
1505,"2022-02-20",first_touch,1.0,Justin Beiber
1506,"2022-02-11",first_touch,2.0,Kylie Jenner
1506,"2021-10-28",deal,3.0,Joe Biden
1507,"2021-10-24",first_touch,2.0,Kylie Jenner
1508,"2022-02-16",first_touch,3.0,Joe Biden
1509,"2022-02-20",first_touch,1.0,Justin Beiber
1510,"2021-07-04",first_touch,3.0,Joe Biden
1511,"2022-03-05",first_touch,2.0,Kylie Jenner
1512,"2022-03-25",first_touch,3.0,Joe Biden
1512,"2022-03-17",deal,2.0,Kylie Jenner
1513,"2022-03-12",first_touch,1.0,Justin Beiber
1514,"2022-04-05",first_touch,1.0,Justin Beiber
1515,"2022-05-18",first_touch,2.0,Kylie Jenner
1516,"2022-02-14",first_touch,3.0,Joe Biden
1517,"2021-09-04",first_touch,3.0,Joe Biden
1518,"2022-04-05",first_touch,3.0,Joe Biden
1519,"2022-03-27",first_touch,3.0,Joe Biden
1520,"2021-12-15",first_touch,2.0,Kylie Jenner
1521,"2022-03-11",first_touch,1.0,Justin Beiber
1522,"2022-03-22",first_touch,1.0,Justin Beiber
1523,"2021-10-06",first_touch,3.0,Joe Biden
1524,"2022-04-24",first_touch,1.0,Justin Beiber
1525,"2021-11-02",first_touch,2.0,Kylie Jenner
1526,"2021-09-17",first_touch,2.0,Kylie Jenner
1527,"2022-02-08",first_touch,2.0,Kylie Jenner
1528,"2022-04-22",first_touch,3.0,Joe Biden
1529,"2022-01-22",first_touch,1.0,Justin Beiber
1530,"2022-04-16",first_touch,3.0,Joe Biden
1531,"2021-05-27",first_touch,3.0,Joe Biden
1532,"2021-08-27",first_touch,3.0,Joe Biden
1533,"2022-02-25",first_touch,3.0,Joe Biden
1534,"2022-03-30",first_touch,2.0,Kylie Jenner
1534,"2022-06-02",deal,1.0,Justin Beiber
1535,"2022-01-14",first_touch,1.0,Justin Beiber
1536,"2022-01-22",first_touch,1.0,Justin Beiber
1537,"2022-01-26",first_touch,1.0,Justin Beiber
1538,"2022-06-02",first_touch,1.0,Justin Beiber
1539,"2022-05-28",first_touch,1.0,Justin Beiber
1540,"2021-11-16",first_touch,2.0,Kylie Jenner
1541,"2021-12-08",first_touch,3.0,Joe Biden
1542,"2022-02-27",first_touch,2.0,Kylie Jenner
1543,"2022-01-02",first_touch,2.0,Kylie Jenner
1544,"2022-01-17",first_touch,1.0,Justin Beiber
1545,"2021-06-26",first_touch,3.0,Joe Biden
1546,"2021-09-04",first_touch,3.0,Joe Biden
1547,"2022-01-11",first_touch,1.0,Justin Beiber
1547,"2022-03-05",deal,3.0,Joe Biden
1548,"2021-05-20",first_touch,3.0,Joe Biden
1549,"2021-11-24",first_touch,2.0,Kylie Jenner
1550,"2022-03-14",first_touch,2.0,Kylie Jenner
1551,"2022-02-28",first_touch,1.0,Justin Beiber
1552,"2021-06-30",first_touch,3.0,Joe Biden
1553,"2021-05-24",first_touch,3.0,Joe Biden
1554,"2021-10-06",first_touch,2.0,Kylie Jenner
1555,"2021-10-26",first_touch,2.0,Kylie Jenner
1556,"2021-10-29",first_touch,2.0,Kylie Jenner
1557,"2021-05-16",first_touch,3.0,Joe Biden
1558,"2022-03-15",first_touch,3.0,Joe Biden
1559,"2022-05-05",first_touch,1.0,Justin Beiber
1560,"2022-04-25",first_touch,3.0,Joe Biden
1561,"2022-05-12",first_touch,2.0,Kylie Jenner
1562,"2022-05-04",first_touch,1.0,Justin Beiber
1563,"2021-11-17",first_touch,3.0,Joe Biden
1564,"2021-06-14",first_touch,3.0,Joe Biden
1565,"2021-12-22",first_touch,3.0,Joe Biden
1566,"2021-07-21",first_touch,3.0,Joe Biden
1567,"2021-05-16",first_touch,3.0,Joe Biden
1568,"2022-05-25",first_touch,2.0,Kylie Jenner
1569,"2021-07-18",first_touch,3.0,Joe Biden
1570,"2022-04-23",first_touch,3.0,Joe Biden
1571,"2021-12-03",first_touch,3.0,Joe Biden
1572,"2022-04-05",first_touch,3.0,Joe Biden
1573,"2022-01-20",first_touch,3.0,Joe Biden
1574,"2022-03-10",first_touch,3.0,Joe Biden
1575,"2021-09-19",first_touch,2.0,Kylie Jenner
1576,"2022-05-21",first_touch,2.0,Kylie Jenner
1577,"2021-10-28",first_touch,2.0,Kylie Jenner
1578,"2021-09-10",first_touch,3.0,Joe Biden
1579,"2022-02-09",first_touch,3.0,Joe Biden
1580,"2021-11-19",first_touch,2.0,Kylie Jenner
1581,"2021-08-11",first_touch,3.0,Joe Biden
1581,"2022-04-13",deal,1.0,Justin Beiber
1582,"2021-08-18",first_touch,3.0,Joe Biden
1583,"2021-07-03",first_touch,3.0,Joe Biden
1584,"2021-10-05",first_touch,3.0,Joe Biden
1585,"2022-03-10",first_touch,2.0,Kylie Jenner
1585,"2022-02-02",deal,3.0,Joe Biden
1586,"2022-01-27",first_touch,1.0,Justin Beiber
1587,"2022-01-20",first_touch,3.0,Joe Biden
1588,"2022-01-20",first_touch,2.0,Kylie Jenner
1589,"2021-07-22",first_touch,3.0,Joe Biden
1590,"2022-05-16",first_touch,1.0,Justin Beiber
1591,"2022-02-18",first_touch,2.0,Kylie Jenner
1592,"2022-05-06",first_touch,1.0,Justin Beiber
1593,"2022-06-01",first_touch,1.0,Justin Beiber
1594,"2021-12-11",first_touch,2.0,Kylie Jenner
1595,"2022-04-08",first_touch,2.0,Kylie Jenner
1596,"2021-08-19",first_touch,3.0,Joe Biden
1597,"2022-04-15",first_touch,3.0,Joe Biden
1598,"2022-02-11",first_touch,1.0,Justin Beiber
1599,"2022-02-12",first_touch,2.0,Kylie Jenner
1600,"2021-10-30",first_touch,2.0,Kylie Jenner
1601,"2022-01-14",first_touch,2.0,Kylie Jenner
1602,"2021-08-08",first_touch,3.0,Joe Biden
1603,"2021-06-18",first_touch,3.0,Joe Biden
1604,"2022-01-10",first_touch,2.0,Kylie Jenner
1605,"2022-02-10",first_touch,3.0,Joe Biden
1606,"2022-04-30",first_touch,1.0,Justin Beiber
1607,"2022-04-16",first_touch,1.0,Justin Beiber
1608,"2022-02-17",first_touch,1.0,Justin Beiber
1609,"2021-11-07",first_touch,2.0,Kylie Jenner
1610,"2021-12-24",first_touch,2.0,Kylie Jenner
1611,"2021-10-17",first_touch,2.0,Kylie Jenner
1612,"2022-05-19",first_touch,2.0,Kylie Jenner
1612,"2022-01-13",deal,3.0,Joe Biden
1613,"2022-03-20",first_touch,2.0,Kylie Jenner
1614,"2022-03-25",first_touch,3.0,Joe Biden
1615,"2022-05-19",first_touch,1.0,Justin Beiber
1616,"2021-12-21",first_touch,3.0,Joe Biden
1616,"2021-10-09",deal,3.0,Joe Biden
1617,"2021-05-23",first_touch,3.0,Joe Biden
1617,"2022-03-21",deal,3.0,Joe Biden
1618,"2021-06-09",first_touch,3.0,Joe Biden
1619,"2022-02-18",first_touch,1.0,Justin Beiber
1620,"2022-04-20",first_touch,3.0,Joe Biden
1621,"2021-09-08",first_touch,3.0,Joe Biden
1622,"2022-01-10",first_touch,2.0,Kylie Jenner
1623,"2021-06-11",first_touch,3.0,Joe Biden
1624,"2022-03-27",first_touch,2.0,Kylie Jenner
1625,"2021-11-08",first_touch,2.0,Kylie Jenner
1626,"2021-08-23",first_touch,3.0,Joe Biden
1627,"2022-02-18",first_touch,1.0,Justin Beiber
1628,"2022-02-04",first_touch,2.0,Kylie Jenner
1629,"2022-01-22",first_touch,1.0,Justin Beiber
1630,"2022-03-16",first_touch,1.0,Justin Beiber
1631,"2022-01-18",first_touch,1.0,Justin Beiber
1632,"2021-06-02",first_touch,3.0,Joe Biden
1633,"2022-01-30",first_touch,2.0,Kylie Jenner
1634,"2022-03-05",first_touch,1.0,Justin Beiber
1635,"2021-12-28",first_touch,2.0,Kylie Jenner
1636,"2021-10-23",first_touch,3.0,Joe Biden
1637,"2021-12-07",first_touch,2.0,Kylie Jenner
1638,"2021-11-03",first_touch,3.0,Joe Biden
1639,"2021-06-12",first_touch,3.0,Joe Biden
1640,"2021-08-23",first_touch,3.0,Joe Biden
1641,"2022-05-19",first_touch,1.0,Justin Beiber
1642,"2022-05-15",first_touch,2.0,Kylie Jenner
1643,"2021-10-07",first_touch,2.0,Kylie Jenner
1644,"2021-07-26",first_touch,3.0,Joe Biden
1645,"2021-11-21",first_touch,2.0,Kylie Jenner
1646,"2022-03-06",first_touch,1.0,Justin Beiber
1647,"2022-05-28",first_touch,2.0,Kylie Jenner
1648,"2022-01-30",first_touch,1.0,Justin Beiber
1649,"2021-11-14",first_touch,3.0,Joe Biden
1650,"2022-05-02",first_touch,1.0,Justin Beiber
1651,"2022-04-30",first_touch,1.0,Justin Beiber
1652,"2021-08-10",first_touch,3.0,Joe Biden
1653,"2022-03-13",first_touch,2.0,Kylie Jenner
1654,"2022-04-18",first_touch,1.0,Justin Beiber
1655,"2021-10-21",first_touch,3.0,Joe Biden
1656,"2022-05-03",first_touch,3.0,Joe Biden
1657,"2021-09-16",first_touch,2.0,Kylie Jenner
1658,"2022-02-25",first_touch,1.0,Justin Beiber
1659,"2022-04-23",first_touch,1.0,Justin Beiber
1660,"2022-05-01",first_touch,1.0,Justin Beiber
1661,"2022-02-11",first_touch,3.0,Joe Biden
1662,"2021-12-21",first_touch,2.0,Kylie Jenner
1663,"2022-03-18",first_touch,3.0,Joe Biden
1664,"2022-04-07",first_touch,3.0,Joe Biden
1665,"2021-10-01",first_touch,2.0,Kylie Jenner
1666,"2022-04-18",first_touch,2.0,Kylie Jenner
1667,"2021-12-14",first_touch,2.0,Kylie Jenner
1668,"2022-01-17",first_touch,2.0,Kylie Jenner
1669,"2021-06-26",first_touch,3.0,Joe Biden
1670,"2021-06-15",first_touch,3.0,Joe Biden
1671,"2021-12-29",first_touch,2.0,Kylie Jenner
1672,"2022-02-01",first_touch,1.0,Justin Beiber
1673,"2021-11-14",first_touch,3.0,Joe Biden
1674,"2022-03-23",first_touch,1.0,Justin Beiber
1675,"2022-03-10",first_touch,1.0,Justin Beiber
1676,"2022-04-27",first_touch,1.0,Justin Beiber
1677,"2022-04-18",first_touch,1.0,Justin Beiber
1678,"2021-05-19",first_touch,3.0,Joe Biden
1679,"2022-02-26",first_touch,1.0,Justin Beiber
1680,"2022-01-30",first_touch,3.0,Joe Biden
1681,"2022-05-30",first_touch,2.0,Kylie Jenner
1682,"2022-03-19",first_touch,1.0,Justin Beiber
1683,"2022-04-26",first_touch,3.0,Joe Biden
1684,"2022-05-22",first_touch,2.0,Kylie Jenner
1685,"2022-01-29",first_touch,1.0,Justin Beiber
1686,"2022-04-23",first_touch,1.0,Justin Beiber
1687,"2022-01-18",first_touch,1.0,Justin Beiber
1688,"2021-10-24",first_touch,3.0,Joe Biden
1689,"2022-04-17",first_touch,1.0,Justin Beiber
1690,"2022-05-10",first_touch,1.0,Justin Beiber
1690,"2022-05-02",deal,1.0,Justin Beiber
1691,"2022-04-13",first_touch,2.0,Kylie Jenner
1692,"2022-05-31",first_touch,2.0,Kylie Jenner
1693,"2022-05-09",first_touch,3.0,Joe Biden
1694,"2022-05-08",first_touch,1.0,Justin Beiber
1695,"2022-01-19",first_touch,1.0,Justin Beiber
1696,"2021-10-29",first_touch,2.0,Kylie Jenner
1697,"2022-05-23",first_touch,2.0,Kylie Jenner
1698,"2021-06-10",first_touch,3.0,Joe Biden
1699,"2022-02-19",first_touch,1.0,Justin Beiber
1700,"2022-04-18",first_touch,2.0,Kylie Jenner
1701,"2022-02-02",first_touch,3.0,Joe Biden
1702,"2022-04-14",first_touch,2.0,Kylie Jenner
1703,"2021-06-30",first_touch,3.0,Joe Biden
1704,"2021-08-07",first_touch,3.0,Joe Biden
1705,"2022-01-14",first_touch,3.0,Joe Biden
1706,"2022-02-13",first_touch,1.0,Justin Beiber
1707,"2022-05-31",first_touch,1.0,Justin Beiber
1708,"2021-11-12",first_touch,2.0,Kylie Jenner
1709,"2021-10-17",first_touch,3.0,Joe Biden
1710,"2022-06-03",first_touch,1.0,Justin Beiber
1711,"2021-08-16",first_touch,3.0,Joe Biden
1712,"2021-12-24",first_touch,2.0,Kylie Jenner
1713,"2021-12-03",first_touch,3.0,Joe Biden
1714,"2022-02-01",first_touch,3.0,Joe Biden
1715,"2022-01-28",first_touch,1.0,Justin Beiber
1716,"2022-03-23",first_touch,2.0,Kylie Jenner
1717,"2022-04-10",first_touch,1.0,Justin Beiber
1718,"2022-05-16",first_touch,3.0,Joe Biden
1719,"2021-05-21",first_touch,3.0,Joe Biden
1720,"2022-03-28",first_touch,1.0,Justin Beiber
1721,"2022-05-21",first_touch,2.0,Kylie Jenner
1722,"2022-05-26",first_touch,3.0,Joe Biden
1723,"2022-01-04",first_touch,2.0,Kylie Jenner
1724,"2022-01-08",first_touch,3.0,Joe Biden
1725,"2021-11-22",first_touch,3.0,Joe Biden
1726,"2022-04-02",first_touch,2.0,Kylie Jenner
1726,"2021-09-08",deal,3.0,Joe Biden
1727,"2021-11-16",first_touch,2.0,Kylie Jenner
1728,"2021-10-21",first_touch,2.0,Kylie Jenner
1729,"2022-03-07",first_touch,2.0,Kylie Jenner
1730,"2022-01-25",first_touch,2.0,Kylie Jenner
1731,"2022-03-05",first_touch,2.0,Kylie Jenner
1731,"2022-04-02",deal,3.0,Joe Biden
1732,"2021-10-16",first_touch,3.0,Joe Biden
1733,"2022-01-24",first_touch,2.0,Kylie Jenner
1734,"2022-03-12",first_touch,1.0,Justin Beiber
1735,"2022-01-09",first_touch,2.0,Kylie Jenner
1736,"2021-10-29",first_touch,3.0,Joe Biden
1737,"2022-05-02",first_touch,1.0,Justin Beiber
1738,"2022-04-22",first_touch,1.0,Justin Beiber
1739,"2022-03-21",first_touch,1.0,Justin Beiber
1740,"2022-05-09",first_touch,1.0,Justin Beiber
1741,"2021-12-20",first_touch,3.0,Joe Biden
1742,"2022-05-20",first_touch,1.0,Justin Beiber
1743,"2022-04-27",first_touch,2.0,Kylie Jenner
1744,"2022-03-01",first_touch,1.0,Justin Beiber
1745,"2021-05-29",first_touch,3.0,Joe Biden
1746,"2021-11-18",first_touch,2.0,Kylie Jenner
1747,"2022-03-31",first_touch,1.0,Justin Beiber
1748,"2021-12-16",first_touch,3.0,Joe Biden
1748,"2022-04-15",deal,1.0,Justin Beiber
1749,"2021-11-25",first_touch,3.0,Joe Biden
1750,"2022-03-31",first_touch,1.0,Justin Beiber
1751,"2022-04-19",first_touch,1.0,Justin Beiber
1752,"2022-02-02",first_touch,3.0,Joe Biden
1753,"2022-04-09",first_touch,3.0,Joe Biden
1754,"2021-07-15",first_touch,3.0,Joe Biden
1755,"2022-05-19",first_touch,3.0,Joe Biden
1756,"2021-12-29",first_touch,3.0,Joe Biden
1757,"2022-05-30",first_touch,1.0,Justin Beiber
1758,"2022-06-02",first_touch,1.0,Justin Beiber
1759,"2021-10-24",first_touch,3.0,Joe Biden
1760,"2022-02-24",first_touch,3.0,Joe Biden
1761,"2021-09-14",first_touch,3.0,Joe Biden
1762,"2021-10-07",first_touch,2.0,Kylie Jenner
1763,"2021-08-22",first_touch,3.0,Joe Biden
1764,"2022-03-03",first_touch,1.0,Justin Beiber
1765,"2022-05-31",first_touch,1.0,Justin Beiber
1766,"2022-02-13",first_touch,2.0,Kylie Jenner
1767,"2021-09-26",first_touch,3.0,Joe Biden
1768,"2022-01-24",first_touch,1.0,Justin Beiber
1769,"2022-04-29",first_touch,1.0,Justin Beiber
1770,"2022-03-10",first_touch,1.0,Justin Beiber
1771,"2021-12-28",first_touch,2.0,Kylie Jenner
1772,"2021-11-02",first_touch,3.0,Joe Biden
1773,"2022-01-22",first_touch,3.0,Joe Biden
1774,"2021-09-28",first_touch,3.0,Joe Biden
1775,"2021-12-12",first_touch,2.0,Kylie Jenner
1776,"2022-04-04",first_touch,2.0,Kylie Jenner
1777,"2022-05-26",first_touch,3.0,Joe Biden
1778,"2021-09-16",first_touch,2.0,Kylie Jenner
1779,"2022-04-11",first_touch,2.0,Kylie Jenner
1780,"2021-09-26",first_touch,2.0,Kylie Jenner
1781,"2021-09-15",first_touch,2.0,Kylie Jenner
1782,"2022-01-11",first_touch,3.0,Joe Biden
1783,"2021-09-26",first_touch,3.0,Joe Biden
1784,"2021-06-29",first_touch,3.0,Joe Biden
1785,"2022-01-16",first_touch,1.0,Justin Beiber
1786,"2022-03-01",first_touch,1.0,Justin Beiber
1787,"2021-05-21",first_touch,3.0,Joe Biden
1788,"2021-12-19",first_touch,3.0,Joe Biden
1789,"2021-06-15",first_touch,3.0,Joe Biden
1790,"2022-04-02",first_touch,3.0,Joe Biden
1791,"2022-02-24",first_touch,1.0,Justin Beiber
1792,"2022-02-22",first_touch,2.0,Kylie Jenner
1793,"2022-01-25",first_touch,3.0,Joe Biden
1794,"2021-06-01",first_touch,3.0,Joe Biden
1795,"2022-02-10",first_touch,3.0,Joe Biden
1796,"2021-06-17",first_touch,3.0,Joe Biden
1797,"2022-02-21",first_touch,2.0,Kylie Jenner
1798,"2022-02-05",first_touch,1.0,Justin Beiber
1799,"2021-12-18",first_touch,3.0,Joe Biden
1800,"2021-11-15",first_touch,3.0,Joe Biden
1801,"2022-03-15",first_touch,3.0,Joe Biden
1802,"2021-06-12",first_touch,3.0,Joe Biden
1803,"2022-06-02",first_touch,2.0,Kylie Jenner
1804,"2022-05-18",first_touch,1.0,Justin Beiber
1805,"2021-05-24",first_touch,3.0,Joe Biden
1806,"2022-01-17",first_touch,3.0,Joe Biden
1807,"2022-01-17",first_touch,3.0,Joe Biden
1808,"2021-06-19",first_touch,3.0,Joe Biden
1809,"2022-03-01",first_touch,2.0,Kylie Jenner
1810,"2022-05-29",first_touch,1.0,Justin Beiber
1811,"2022-03-14",first_touch,1.0,Justin Beiber
1811,"2021-12-31",deal,3.0,Joe Biden
1812,"2022-03-30",first_touch,1.0,Justin Beiber
1813,"2022-03-23",first_touch,3.0,Joe Biden
1814,"2022-05-08",first_touch,1.0,Justin Beiber
1815,"2021-12-09",first_touch,2.0,Kylie Jenner
1816,"2022-05-17",first_touch,1.0,Justin Beiber
1817,"2022-01-14",first_touch,2.0,Kylie Jenner
1818,"2021-09-13",first_touch,3.0,Joe Biden
1819,"2022-05-19",first_touch,2.0,Kylie Jenner
1820,"2022-05-31",first_touch,3.0,Joe Biden
1821,"2022-03-23",first_touch,1.0,Justin Beiber
1822,"2022-03-07",first_touch,2.0,Kylie Jenner
1823,"2022-03-31",first_touch,1.0,Justin Beiber
1824,"2022-03-03",first_touch,3.0,Joe Biden
1825,"2022-03-21",first_touch,3.0,Joe Biden
1826,"2022-05-05",first_touch,1.0,Justin Beiber
1827,"2022-04-23",first_touch,1.0,Justin Beiber
1828,"2022-05-25",first_touch,1.0,Justin Beiber
1829,"2022-04-23",first_touch,1.0,Justin Beiber
1830,"2022-02-21",first_touch,2.0,Kylie Jenner
1831,"2021-12-18",first_touch,2.0,Kylie Jenner
1832,"2022-02-27",first_touch,3.0,Joe Biden
1833,"2021-08-06",first_touch,3.0,Joe Biden
1834,"2021-10-13",first_touch,2.0,Kylie Jenner
1835,"2022-02-27",first_touch,3.0,Joe Biden
1836,"2021-12-23",first_touch,2.0,Kylie Jenner
1837,"2022-03-09",first_touch,2.0,Kylie Jenner
1838,"2022-04-10",first_touch,2.0,Kylie Jenner
1839,"2022-05-01",first_touch,3.0,Joe Biden
1840,"2022-01-16",first_touch,2.0,Kylie Jenner
1841,"2021-06-28",first_touch,3.0,Joe Biden
1841,"2022-05-15",deal,3.0,Joe Biden
1842,"2021-09-15",first_touch,2.0,Kylie Jenner
1843,"2022-01-24",first_touch,2.0,Kylie Jenner
1844,"2021-12-05",first_touch,3.0,Joe Biden
1845,"2022-05-05",first_touch,1.0,Justin Beiber
1846,"2022-05-28",first_touch,1.0,Justin Beiber
1847,"2022-03-31",first_touch,2.0,Kylie Jenner
1848,"2021-11-22",first_touch,2.0,Kylie Jenner
1849,"2021-10-16",first_touch,3.0,Joe Biden
1850,"2022-04-03",first_touch,1.0,Justin Beiber
1851,"2022-03-04",first_touch,1.0,Justin Beiber
1852,"2022-03-17",first_touch,2.0,Kylie Jenner
1853,"2022-01-22",first_touch,1.0,Justin Beiber
1854,"2022-02-19",first_touch,2.0,Kylie Jenner
1854,"2022-04-07",deal,2.0,Kylie Jenner
1855,"2021-09-07",first_touch,3.0,Joe Biden
1856,"2022-04-01",first_touch,1.0,Justin Beiber
1857,"2022-02-24",first_touch,1.0,Justin Beiber
1858,"2022-05-05",first_touch,1.0,Justin Beiber
1859,"2022-01-16",first_touch,1.0,Justin Beiber
1860,"2021-12-14",first_touch,3.0,Joe Biden
1861,"2022-03-13",first_touch,1.0,Justin Beiber
1862,"2022-03-04",first_touch,1.0,Justin Beiber
1863,"2022-05-16",first_touch,2.0,Kylie Jenner
1864,"2022-04-03",first_touch,1.0,Justin Beiber
1865,"2022-02-09",first_touch,2.0,Kylie Jenner
1866,"2021-09-10",first_touch,3.0,Joe Biden
1867,"2022-04-24",first_touch,2.0,Kylie Jenner
1868,"2021-10-22",first_touch,3.0,Joe Biden
1868,"2022-01-02",deal,2.0,Kylie Jenner
1869,"2022-04-25",first_touch,1.0,Justin Beiber
1870,"2022-01-02",first_touch,2.0,Kylie Jenner
1871,"2021-12-25",first_touch,2.0,Kylie Jenner
1872,"2021-08-02",first_touch,3.0,Joe Biden
1873,"2022-02-24",first_touch,1.0,Justin Beiber
1874,"2022-01-05",first_touch,2.0,Kylie Jenner
1875,"2021-05-18",first_touch,3.0,Joe Biden
1876,"2021-10-16",first_touch,2.0,Kylie Jenner
1877,"2022-04-17",first_touch,2.0,Kylie Jenner
1878,"2021-09-14",first_touch,3.0,Joe Biden
1879,"2022-05-22",first_touch,1.0,Justin Beiber
1880,"2022-02-27",first_touch,1.0,Justin Beiber
1881,"2022-03-20",first_touch,1.0,Justin Beiber
1882,"2021-07-22",first_touch,3.0,Joe Biden
1883,"2022-05-09",first_touch,2.0,Kylie Jenner
1883,"2022-01-28",deal,3.0,Joe Biden
1884,"2021-11-17",first_touch,2.0,Kylie Jenner
1885,"2021-08-16",first_touch,3.0,Joe Biden
1886,"2021-12-15",first_touch,3.0,Joe Biden
1887,"2021-08-30",first_touch,3.0,Joe Biden
1888,"2022-01-20",first_touch,1.0,Justin Beiber
1889,"2021-11-17",first_touch,2.0,Kylie Jenner
1890,"2022-01-16",first_touch,3.0,Joe Biden
1891,"2021-07-29",first_touch,3.0,Joe Biden
1892,"2022-03-23",first_touch,1.0,Justin Beiber
1893,"2022-05-21",first_touch,1.0,Justin Beiber
1894,"2021-11-03",first_touch,2.0,Kylie Jenner
1895,"2022-05-16",first_touch,2.0,Kylie Jenner
1896,"2022-03-02",first_touch,1.0,Justin Beiber
1896,"2021-11-13",deal,3.0,Joe Biden
1897,"2021-06-22",first_touch,3.0,Joe Biden
1898,"2022-02-05",first_touch,1.0,Justin Beiber
1899,"2022-03-31",first_touch,3.0,Joe Biden
1900,"2021-08-09",first_touch,3.0,Joe Biden
1901,"2022-01-23",first_touch,1.0,Justin Beiber
1902,"2021-09-10",first_touch,3.0,Joe Biden
1903,"2021-12-06",first_touch,2.0,Kylie Jenner
1904,"2021-12-04",first_touch,3.0,Joe Biden
1905,"2021-12-08",first_touch,3.0,Joe Biden
1905,"2022-05-12",deal,3.0,Joe Biden
1906,"2021-08-13",first_touch,3.0,Joe Biden
1907,"2021-09-20",first_touch,3.0,Joe Biden
1908,"2021-12-08",first_touch,3.0,Joe Biden
1908,"2022-05-22",deal,2.0,Kylie Jenner
1909,"2021-09-28",first_touch,3.0,Joe Biden
1910,"2022-01-25",first_touch,3.0,Joe Biden
1911,"2022-05-29",first_touch,2.0,Kylie Jenner
1911,"2022-05-09",deal,1.0,Justin Beiber
1912,"2022-06-01",first_touch,1.0,Justin Beiber
1913,"2022-04-09",first_touch,1.0,Justin Beiber
1914,"2022-01-12",first_touch,2.0,Kylie Jenner
1915,"2021-11-19",first_touch,2.0,Kylie Jenner
1916,"2021-11-10",first_touch,3.0,Joe Biden
1917,"2021-12-01",first_touch,2.0,Kylie Jenner
1918,"2022-03-15",first_touch,1.0,Justin Beiber
1919,"2022-03-06",first_touch,3.0,Joe Biden
1920,"2022-04-22",first_touch,1.0,Justin Beiber
1921,"2022-04-17",first_touch,1.0,Justin Beiber
1922,"2022-01-06",first_touch,3.0,Joe Biden
1923,"2021-12-22",first_touch,3.0,Joe Biden
